,sentence,label
2650,shoveled at the.,0
2651,was shoveling the.,1
2652,was shoveling.,1
2653,mopped the under the.,1
2654,mopped under the.,1
2655,The stole the for.,1
2656,The stole the.,0
2657,The at the from the.,0
2658,The from the.,0
2659,The cured from.,0
2660,cured of.,0
2661,The cheated of her.,1
2662,The boned the.,1
2663,The boned.,0
2664,The fish.,0
2665,The mined the.,1
2666,The mined.,0
2667,sent the from.,1
2668,sent the to.,1
2669,sent the from to.,1
2670,sent the to.,1
2671,sent at the to.,0
2672,The sent to.,0
2673,sent to.,1
2674,send easily to.,0
2675,slid the across the.,1
2676,slid the to.,1
2677,slid the.,1
2678,slid at the to.,0
2679,The slid across the.,1
2680,slid those across the.,1
2681,Those slide across the easily.,1
2682,brought the to the.,1
2683,brought the to.,1
2684,brought the from.,1
2685,brought the.,1
2686,brought at the to the.,0
2687,The brought to the.,0
2688,The brings easily to the.,0
2689,carried the.,1
2690,carried the from.,1
2691,carried the to.,1
2692,carried the from to.,1
2693,carried at the to.,0
2694,The carried to.,0
2695,The carried.,0
2696,carried to.,1
2697,carried.,1
2698,carry easily to.,0
2699,drove the from to.,1
2700,drove the to.,1
2701,drove the from.,1
2702,drove the.,1
2703,drove the to.,1
2704,at the to.,0
2705,at the.,0
2706,The drove to.,0
2707,The.,0
2708,drove to.,1
2709,drove.,1
2710,drive easily.,0
2711,pushed the.,1
2712,pushed at the.,1
2713,pushed on the.,1
2714,pushed against the.,1
2715,pushed through the.,1
2716,pushed her through the.,1
2717,pushed the against the.,1
2718,They lent a to me.,1
2719,They lent me a.,1
2720,They lent me with a.,0
2721,A.,0
2722,A to me.,0
2723,We contributed our to her.,1
2724,We contributed her our.,0
2725,We contributed her with our.,0
2726,Our contributed.,0
2727,We offered a behind her.,0
2728,We offered her a.,1
2729,We offered her with a.,0
2730,A offered to her.,0
2731,presented with a.,1
2732,The of a was a proud.,1
2733,equipped with a.,1
2734,equipped a near.,0
2735,equipped a next to.,0
2736,equipped a at.,0
2737,equipped a to.,0
2738,equipped a.,0
2739,bought a.,1
2740,bought a at's.,1
2741,bought a for.,1
2742,bought a to.,0
2743,bought a from.,1
2744,bought of a.,0
2745,bought a at's for $50.,1
2746,$ 50 won't even buy a at's.,1
2747,obtained the spare.,1
2748,obtained a spare.,0
2749,obtained a spare to.,0
2750,obtained a spare from.,1
2751,obtained of a spare.,0
2752,purchased a at's for $50.,1
2753,$ 50 won't even purchase a at's.,1
2754,exchanged the for a.,1
2755,exchanged the to.,0
2756,exchanged the.,0
2757,exchanged the for.,1
2758,The like to berry in the.,1
2759,She held at the.,0
2760,The holds easily.,0
2761,She held his.,1
2762,She held him by the.,1
2763,She held the from him.,0
2764,kept the in the.,1
2765,kept the behind the.,1
2766,kept the over the.,1
2767,kept the under the.,1
2768,hid the from.,1
2769,hid the behind the.,1
2770,hid of the.,0
2771,tossed the.,1
2772,tossed the into the.,1
2773,tossed the over the.,1
2774,tossed the from the to the.,1
2775,tossed the at.,1
2776,tossed with the.,0
2777,tossed the to.,1
2778,tossed the against the.,1
2779,tossed the with the.,0
2780,tossed at the.,0
2781,The tossed.,0
2782,tossed the.,1
2783,toss easily.,0
2784,pelted with.,1
2785,pelted at.,0
2786,pelted.,1
2787,pelted at.,0
2788,pelted at with.,0
2789,pelted against.,0
2790,pelted to.,0
2791,pelted.,0
2792,pelted the with.,1
2793,pelt easily with.,0
2794,hit the on the.,1
2795,hit the against the.,1
2796,hit the into the.,0
2797,at the with the.,1
2798,hit on the.,1
2799,hit's.,1
2800,hit the together.,1
2801,hit the.,0
2802,The hit with a.,0
2803,The.,0
2804,The hits easily.,0
2805,The hit the.,1
2806,swatted the on the.,0
2807,swatted the against the.,0
2808,swatted the with the.,1
2809,swatted the through the.,0
2810,swatted the into the.,0
2811,swatted the.,1
2812,swatted at the.,1
2813,swatted on the.,1
2814,swatted's.,1
2815,The swatted.,0
2816,swatted.,1
2817,swat easily.,0
2818,swatted the with a.,1
2819,The swatted the.,0
2820,spanked her right against the naughty.,0
2821,spanked the naughty with her right.,1
2822,spanked her right into the naughty.,0
2823,spanked her right through the naughty.,0
2824,spanked the naughty on the.,1
2825,spanked the naughty's.,1
2826,spanked the naughty.,1
2827,The naughty spanked.,0
2828,spank easily.,0
2829,'s right spanked the naughty.,0
2830,The banged with the.,0
2831,The old banged against the new.,1
2832,The old and new banged.,0
2833,The old and new banged together.,1
2834,poked the through the.,1
2835,poked the into the.,1
2836,poked the with a.,1
2837,poked the.,1
2838,poked the through the.,1
2839,touched the.,1
2840,touched the against the.,0
2841,touched the with the.,1
2842,touched the into the.,0
2843,touched the through.,0
2844,touched at the.,0
2845,touched him on the.,1
2846,That touches easily.,0
2847,touched the with a.,1
2848,The touched the.,0
2849,cut the with a.,1
2850,cut the.,1
2851,at the.,1
2852,cut herself on the.,1
2853,cut her.,1
2854,cut the whole.,1
2855,Whole easily.,1
2856,The cut the.,1
2857,This cuts well.,1
2858,carved the with a.,1
2859,carved the.,1
2860,carved at the.,0
2861,carved the on the.,0
2862,carved the's.,1
2863,The carved.,0
2864,carved the.,1
2865,Marble easily.,1
2866,carved the with a.,1
2867,The carved the.,1
2868,That chisel carved the.,1
2869,That carves well.,1
2870,mixed the with the.,1
2871,mixed the and the.,1
2872,The mixed with the.,1
2873,The and the.,1
2874,mixed the and the together.,1
2875,I mixed the into the.,1
2876,I mixed the and the.,1
2877,I mixed the with.,1
2878,I mixed the and.,1
2879,I mixed the and together.,1
2880,alternated folk and pop.,1
2881,alternate with.,1
2882,and alternate.,1
2883,interconnected the.,1
2884,whipped the.,1
2885,taped the with the.,0
2886,taped the and the together.,1
2887,The to her.,1
2888,The and her.,0
2889,The clung the to her.,0
2890,The separated from the white.,1
2891,The and the white separated.,1
2892,I separated the from the.,1
2893,I separated the and the white.,1
2894,I separated the and the.,1
2895,I separated the of the.,0
2896,I broke the off the.,1
2897,I broke the off of the.,1
2898,I broke the and the.,0
2899,I broke off those.,1
2900,I broke off of those.,1
2901,I broke those and apart.,1
2902,I detached the.,1
2903,I detached the from the.,1
2904,I detached the and the.,0
2905,The detached from the.,0
2906,I detached that new.,1
2907,I detached that new from the.,1
2908,That new easily.,1
2909,That new handle from the easily.,0
2910,The differed from the.,1
2911,This from that.,1
2912,I differed this from that.,0
2913,dyed the.,1
2914,inscribed his over the.,1
2915,inscribed his under the.,1
2916,inscribed the with his.,1
2917,was annealing the.,1
2918,was annealing.,1
2919,The printed the on the.,1
2920,The printed the over the.,1
2921,The printed the under the.,1
2922,The printed the onto the.,1
2923,The scribbled his on the.,1
2924,was scribbling his.,1
2925,was scribbling.,1
2926,The decorated the.,1
2927,The transcribed the.,1
2928,The transcribed the into the.,1
2929,The transcribed the with the.,0
2930,carved a out of the of.,1
2931,.,1
2932,carved a out of a of for the.,1
2933,carved a of for the.,1
2934,carved a of into a for the.,1
2935,carved beautiful out of this.,1
2936,This carves beautiful.,1
2937,"$ 100,000 will build you a.",1
2938,"$ 100,000 will build a.",1
2939,The grew an oak from that.,1
2940,fixed a.,1
2941,fixed last's into a.,0
2942,fixed a for me.,1
2943,fixed me a.,1
2944,constructed a.,1
2945,constructed a out of.,1
2946,constructed me a.,0
2947,constructed the.,1
2948,The constructed.,0
2949,constructed the from into a.,0
2950,I shaped the into a.,1
2951,I shaped the.,1
2952,I shaped a from the.,0
2953,I twirled the into a.,1
2954,I shaped a good from this.,0
2955,This dough shapes a good.,0
2956,I shaped the from a into a.,0
2957,He turned from a.,0
2958,sang a to me.,1
2959,sang me a.,1
2960,sang a for me.,1
2961,sang a.,1
2962,.,1
2963,The.,0
2964,Racial conflict.,1
2965,.,0
2966,The appointed to.,0
2967,The named the.,1
2968,The named to the.,0
2969,The declared.,1
2970,The declared as.,0
2971,The declared to press.,0
2972,The conjectured the.,0
2973,The conjectured that would be the.,1
2974,posed as a.,1
2975,posed a.,0
2976,tutored her.,1
2977,Her clerked for.,1
2978,I see running down the.,1
2979,I saw run down the.,1
2980,I saw the.,1
2981,The sees easily.,0
2982,We spotted that they were running.,0
2983,We spotted them run.,0
2984,spot easily.,0
2985,We peered at the.,1
2986,We peered around the.,1
2987,We peered through the.,1
2988,We peered into the.,1
2989,That pea soup tasted delicious to me.,1
2990,The amused the.,1
2991,The amused at the.,0
2992,The amused the little.,1
2993,Little amuse easily.,1
2994,That joke never fails to amuse little.,1
2995,That joke never fails to amuse.,1
2996,That the had a red amused the.,1
2997,To win the: would thrill me.,1
2998,The was amusing to the.,1
2999,admire.,1
3000,admire easily.,0
3001,I admired him as a.,1
3002,I admired him a.,0
3003,marveled at the of the.,1
3004,needs new.,1
3005,is needing new.,0
3006,needs her.,1
3007,needs her for her.,1
3008,needs the in her.,0
3009,needs that as a.,1
3010,needs that a.,0
3011,for a sunny.,1
3012,is longing for a sunny.,1
3013,They praised the.,1
3014,The praised the.,1
3015,praise easily.,0
3016,They praised them as.,1
3017,The analyzed the in the.,0
3018,I hunted in the.,1
3019,I was hunting.,1
3020,I was hunting in the.,1
3021,I was hunting in the.,1
3022,I was hunting.,1
3023,I searched for in the.,1
3024,I searched in the.,0
3025,We rummaged the for important.,0
3026,We rummaged in the for important.,1
3027,We rummaged important in the.,0
3028,I hunted the for.,0
3029,I hunted for in the.,0
3030,I hunted the secret out of him.,1
3031,haggled with.,1
3032,and haggled.,1
3033,haggled.,0
3034,and haggled about the.,1
3035,married.,1
3036,met.,0
3037,and met.,1
3038,met with.,1
3039,taught the.,1
3040,taught French to the.,1
3041,taught the French.,1
3042,taught the that the was.,1
3043,told a.,1
3044,told a to.,1
3045,told a.,1
3046,told.,1
3047,told about the.,1
3048,told a at.,0
3049,told for to come.,0
3050,whispered.,1
3051,whispered to.,1
3052,whispered a few.,1
3053,whispered the to.,1
3054,whispered the.,0
3055,whispered for me to come.,1
3056,"whispered``up"".",1
3057,"whispered``up""at them.",1
3058,They whispered that the would be announced.,1
3059,cabled the.,1
3060,cabled.,1
3061,cabled the to.,1
3062,cabled the.,1
3063,cabled the at.,0
3064,cabled about the.,1
3065,cabled for to come.,1
3066,talked.,1
3067,talked for to come.,0
3068,talked with about the.,1
3069,talked with.,1
3070,and talked.,1
3071,and talked together.,1
3072,talked.,0
3073,was conferring.,1
3074,conferred with.,1
3075,conferred with about the.,1
3076,conferred to.,0
3077,conferred for to come.,0
3078,and conferred.,1
3079,and conferred together.,0
3080,conferred.,0
3081,said to that were selling well.,1
3082,said.,1
3083,said to.,1
3084,said to.,0
3085,complained to.,1
3086,complained about the.,1
3087,complained about the to.,1
3088,warned.,1
3089,warned to.,0
3090,warned against skating on thin.,1
3091,warned that were selling.,1
3092,warned that were selling.,1
3093,warned for to come.,0
3094,warned about the.,1
3095,The barked.,1
3096,The barked at the.,1
3097,ate the.,1
3098,.,1
3099,at the.,1
3100,on the.,0
3101,ate the with a.,1
3102,nibbled the.,1
3103,nibbled.,1
3104,nibbled at the.,1
3105,gobbled the.,1
3106,gobbled the down.,1
3107,gobbled.,0
3108,gobbled at the.,0
3109,gobbled on the.,0
3110,devoured the.,1
3111,devoured.,0
3112,devoured at the.,0
3113,devoured on the.,0
3114,lunched.,1
3115,lunched on.,1
3116,lunched.,0
3117,lunched at.,0
3118,munched.,0
3119,munched on.,1
3120,munched.,0
3121,munched at.,0
3122,fed the.,1
3123,fed soy to the.,1
3124,fed the.,1
3125,fed soy.,0
3126,yawned.,1
3127,yawned on.,0
3128,yawned at.,0
3129,breathed.,1
3130,breathed at.,0
3131,exhaled.,1
3132,exhaled at.,0
3133,exhaled on.,0
3134,laughed.,1
3135,She laughed from.,1
3136,winked her.,1
3137,winked her.,0
3138,winked his.,0
3139,winked.,1
3140,winked at the.,1
3141,winked in.,1
3142,craned her.,0
3143,shook her at the naughty.,1
3144,The bowed.,1
3145,The bowed to the.,1
3146,The heavy dozed.,0
3147,dozed.,1
3148,flinched.,1
3149,flinched at the of the.,1
3150,The flinched.,0
3151,shivered.,1
3152,shivered from.,1
3153,shivered at the of the cold.,1
3154,The shivered.,0
3155,The drowned the.,1
3156,The drowned.,1
3157,The drowned the.,1
3158,My are itching.,1
3159,My are itching me.,1
3160,My are itching my.,0
3161,My are itching from the.,1
3162,My is pounding.,1
3163,My is pounding my.,0
3164,My is pounding from.,1
3165,sprained her.,1
